,label
20380,DUCK
20381,DAY
20382,DELETE
20383,THOU
20384,FOUR
20385,ADJACENT
20386,VICTOR
20387,YES
20388,PENCIL
20389,WHEN
20390,BEQUEATH
20391,FOXTROT
20392,DID
20393,CHARLIE
20394,LAWYER
20395,MY
20396,ANXIETIES
20397,SANDPIPERS
20398,WHO
20399,BOYHOOD
20400,ALL
20401,BACKSPACE
20402,HANGER
20403,YES
20404,QUADRUPLED
20405,PASTE
20406,EIGHT
20407,DESIGNATE
20408,ORANGE
20409,IF
20410,THREE
20411,COULD
20412,EIGHT
20413,AS
20414,DELTA
20415,FIRE
20416,POWWOW
20417,TO
20418,ON
20419,MY
20420,THERE
20421,THE
20422,WOULD
20423,LOOK
20424,GO
20425,PAPA
20426,WHICH
20427,IS
20428,CONVULSION
20429,INDIA
20430,SENTENCE
20431,MADE
20432,BUT
20433,GIGANTIC
20434,HER
20435,FOUR
20436,HA-HA
20437,NOT
20438,ECHO
20439,WHISKEY
20440,HIM
20441,MERCHANDISE
20442,YALE
20443,ARE
20444,AVENUES
20445,WHICH
20446,NINE
20447,IF
20448,APPROACH
20449,ENTER
20450,NODULE
20451,FOXTROT
20452,MORE
20453,DOWNWARD
20454,JULIET
20455,IN
20456,TANGO
20457,STRINGY
20458,OTHER
20459,COWBOYS
20460,SWIMMING
20461,PYTHON
20462,BACKSPACE
20463,BUSHELS
20464,SLIDE
20465,BLUE
20466,TANGO
20467,WATER
20468,WORD
20469,ZULU
20470,NOVEMBER
20471,INEXHAUSTIBLE
20472,FOR
20473,CRAYON
20474,UNIFORM
20475,PART
20476,KILO
20477,BLOODSHED
20478,MOUSTACHE
20479,SOME
20480,FINGER
20481,INTO
20482,JOWLS
20483,FOXTROT
20484,PASTE
20485,DID
20486,IS
20487,BUNGALOWS
20488,BE
20489,MOISTEN
20490,AN
20491,IF
20492,LINE
20493,COWHIDE
20494,AT
20495,ALT
20496,HIS
20497,WATCHES
20498,WHO
20499,WHO
20500,BACHELOR
20501,THREE
20502,LONG
20503,ZULU
20504,SIERRA
20505,MASSAGE
20506,HIM
20507,THESE
20508,I
20509,HER
20510,WITHOUT
20511,OIL
20512,RESOUND
20513,VOUCHSAFE
20514,CLOWN
20515,CRAYON
20516,BE
20517,NUMBER
20518,CONVENIENCE
20519,SEE
20520,MULTIFLORA
20521,ROMEO
20522,INDIA
20523,BOSOM
20524,MOUSTACHE
20525,DOWRY
20526,SIX
20527,SIX
20528,ESCAPE
20529,THIS
20530,SOME
20531,BUT
20532,HANGER
20533,OUT
20534,HOW
20535,SHE
20536,MOUTH
20537,LOOK
20538,PARAGRAPH
20539,HAS
20540,CALL
20541,NEEDLEPOINT
20542,WAS
20543,SIX
20544,WHISKEY
20545,REJOINDER
20546,ADVICE
20547,HIM
20548,SCULLION
20549,EXAGGERATE
20550,WATCHES
20551,SIERRA
20552,LONG
20553,FROG
20554,EQUILIBRIUM
20555,IMMOVABLE
20556,WHISKEY
20557,COMMAND
20558,ROMEO
20559,OTHER
20560,NINE
20561,WAS
20562,ZULU
20563,SENTENCE
20564,TO
20565,RIGHTEOUS
20566,WRITE
20567,SWOON
20568,STRINGY
20569,ALPHA
20570,GIGANTIC
20571,BACHELOR
20572,ECHO
20573,LOOK
20574,CHARLIE
20575,NOVEMBER
20576,EQUILIBRIUM
20577,FOXTROT
20578,I
20579,PART
20580,WILL
20581,FIND
20582,WRITE
20583,FOOTMARKS
20584,DOWN
20585,WATCH
20586,LOOK
20587,NOW
20588,MAKE
20589,HOW
20590,INTO
20591,MIKE
20592,LEFT
20593,FORGETFULNESS
20594,INTO
20595,INTO
20596,ENDOWMENTS
20597,BE
20598,BOULEVARD
20599,PROMULGATE
20600,OF
20601,SIERRA
20602,SENTENCE
20603,YOU
20604,JULIET
20605,JULIET
20606,REFUGEE
20607,AS
20608,KNIFE
20609,MANY
20610,RE-UNITED
20611,CHOICE
20612,AND
20613,JOSEPH
20614,HOW
20615,MOUTH
20616,BIRMINGHAM
20617,JULIET
20618,EACH
20619,NATHANIEL
20620,DO
20621,CELEBRITY
20622,ALT
20623,OUT
20624,CAN
20625,AS
20626,AND
20627,FUTURITY
20628,HAS
20629,MASSACHUSETTS
20630,FLOWERS
20631,AMETHYSTS
20632,RESOUND
20633,FIND
20634,WAS
20635,MOONSHINE
20636,CIRCULAR
20637,CAN
20638,SYMPATHIZE
20639,SHIFT
20640,FROM
20641,SHOUT
20642,COME
20643,EQUILIBRIUM
20644,WHICH
20645,MORE
20646,AUTOBIOGRAPHY
20647,WHEN
20648,CHOWDER
20649,CHARLIE
20650,SCHOOLYARD
20651,WERE
20652,ANYTHING
20653,JOYFUL
20654,SOME
20655,NATURALIZATION
20656,COBBLESTONES
20657,ENTER
20658,JUMPING
20659,BLITHE
20660,CHARLIE
20661,FROM
20662,BRAVO
20663,FOXTROT
20664,GO
20665,EIGHT
20666,NUMBER
20667,BATHS
20668,ENDOWMENTS
20669,BLITHE
20670,THEY
20671,BOQUETS
20672,COULD
20673,SWIMMING
20674,DAY
20675,NEEDLEPOINT
20676,HER
20677,SHOVEL
20678,DESIGNATE
20679,INTO
20680,CHOKING
20681,COME
20682,CHATTERBOX
20683,HAD
20684,COMMERCIAL
20685,MOISTEN
20686,DELTA
20687,REGIME
20688,MANY
20689,ANNOYED
20690,ENTHUSE
20691,IN
20692,FIVE
20693,ANNOYED
20694,WATER
20695,FOR
20696,COULD
20697,THEN
20698,BATH
20699,SENTENCE
20700,NO
20701,RENDEZVOUS
20702,NOT
20703,COPY
20704,PARAGRAPH
20705,KNIFE
20706,SUPREME
20707,BACKSPACE
20708,THAN
20709,EPISODE
20710,CALL
20711,AZURE
20712,WOULD
20713,MORE
20714,KILO
20715,BOGIES
20716,HAVE
20717,ECHO
20718,AS
20719,USE
20720,HANGER
20721,CHARLIE
20722,THEY
20723,SEVEN
20724,TIME
20725,BUTTERFLIES
20726,THEIR
20727,IROQUOIS
20728,SHARPSHOOTER
20729,FIVE
20730,SHIFT
20731,NO
20732,ADAPT
20733,BUTCHER
20734,HOUSE
20735,THERE
20736,SHE
20737,OTHER
20738,OTHER
20739,BULRUSH
20740,HOIST
20741,CALL
20742,FOXTROT
20743,ABSOLVE
20744,WATCH
20745,ON
20746,RIGHT
20747,SENTENCE
20748,COWHIDE
20749,NOW
20750,AND
20751,QUEBEC
20752,VICTOR
20753,MADE
20754,SHIFT
20755,LAWYER
20756,THE
20757,THAN
20758,CHOICE
20759,COMPOSURE
20760,EIGHT
20761,ON
20762,FROM
20763,AUTHORITATIVE
20764,NAUSEA
20765,SIX
20766,PERPETUAL
20767,COIL
20768,FIRST
20769,COPY
20770,MASSAGE
20771,ROMEO
20772,CHOKING
20773,COHERENT
20774,HYPOTHESIS
20775,WATCH
20776,MOUSTACHE
20777,BANANA
20778,BATTLEFIELD
20779,ENDOWMENTS
20780,BATHTUB
20781,CONTROL
20782,EACH
20783,SIERRA
20784,CASUALTIES
20785,SIX
20786,EXPLOIT
20787,ZERO
20788,SHIFT
20789,IROQUOIS
20790,CAN
20791,OBSERVATION
20792,THAT
20793,DESIGNATE
20794,BATTLEMENTS
20795,ON
20796,SIERRA
20797,KILO
20798,GOLF
20799,CONVULSION
20800,FIND
20801,ALT
20802,USE
20803,YOU
20804,CHARLIE
20805,DIGEST
20806,UPWARD
20807,COPY
20808,UPWARD
20809,YES
20810,WERE
20811,WHEN
20812,VACUUM
20813,INALIENABLE
20814,UNIFORM
20815,JULIET
20816,A
20817,ABLUTIONS
20818,SIX
20819,COWHIDE
20820,THEY
20821,HOTEL
20822,ON
20823,MAY
20824,CLOWN
20825,WHAT
20826,CUT
20827,TREE
20828,HE
20829,JULIET
20830,WRITE
20831,NEWFOUND
20832,BATH
20833,KILO
20834,X-RAY
20835,VICTOR
20836,PENNSYLVANIA
20837,THREE
20838,NINE
20839,OIL
20840,ABLE-BODIED
20841,PARAGRAPH
20842,HIS
20843,FOXTROT
20844,WHAT
20845,WHEREWITHAL
20846,DELETE
20847,ZULU
20848,JUMPING
20849,NINE
20850,EPISODE
20851,YES
20852,VACUUM
20853,BATTLEFIELD
20854,CHARLIE
20855,SCULLION
20856,MAY
20857,COPY
20858,BEEN
20859,CUSHY
20860,NOT
20861,PART
20862,FOR
20863,AND
20864,INTO
20865,A
20866,AZURE
20867,MADE
20868,HE
20869,WHEN
20870,ALPHA
20871,HER
20872,ROMEO
20873,CUT
20874,AFTERTHOUGHT
20875,HOW
20876,LIMA
20877,ITS
20878,WORD
20879,THIS
20880,COME
20881,DO
20882,LEGISLATURE
20883,MANY
20884,SAWYER
20885,HAVE
20886,THEM
20887,A
20888,DOWRY
20889,CHAIR
20890,SCULLION
20891,ALL
20892,HIM
20893,IF
20894,SYMPATHIZE
20895,I
20896,REFUGEE
20897,THEY
20898,BACKSPACE
20899,WHO
20900,SHIFT
20901,AVENUES
20902,YOUR
20903,NINE
20904,OF
20905,HE
20906,PSYCHOLOGICAL
20907,A
20908,SO
20909,IS
20910,BATHTUB
20911,WRITE
20912,ITS
20913,SOME
20914,ABSORB
20915,THE
20916,FIRE
20917,NODULE
20918,X-RAY
20919,FROM
20920,ITS
20921,OUTPUT
20922,HULK
20923,WINDOW
20924,SAID
20925,BY
20926,ANYTHING
20927,WHICH
20928,THIS
20929,AS
20930,INDIA
20931,PLOUGHSHARE
20932,SEVEN
20933,FIRST
20934,HE
20935,NUMBER
20936,DODGERS
20937,LIKE
20938,EACH
20939,BY
20940,REGIME
20941,ABOUT
20942,HER
20943,CALL
20944,DISPLEASURE
20945,HIM
20946,COULD
20947,BRAVO
20948,COPY
20949,TELEPHONE
20950,TWO
20951,WHEN
20952,FOXTROT
20953,WERE
20954,BUT
20955,COWBOYS
20956,JACKDAWS
20957,SEE
20958,I
20959,FIVE
20960,THEN
20961,GET
20962,OUTPUT
20963,HIS
20964,ENDOWMENTS
20965,CONVULSION
20966,PROMULGATE
20967,ALPHA
20968,TIME
20969,AWAY
20970,FOUR
20971,ESCAPE
20972,OUTPUT
20973,UP
20974,THEM
20975,HULK
20976,USE
20977,OR
20978,WHO
20979,PAPA
20980,ALOFT
20981,AS
20982,FORGETFULNESS
20983,BULRUSH
20984,MORE
20985,MADE
20986,BACKSPACE
20987,THREE
20988,NOW
20989,MADE
20990,AGRICULTURAL
20991,AND
20992,DISPLEASURE
20993,HARANGUING
20994,FLOWERS
20995,LIKE
20996,ZULU
20997,EQUILIBRIUM
20998,BATTLEFIELD
20999,ASIA
21000,MANY
21001,THEY
21002,I
21003,JULIET
21004,SKYWARD
21005,NUMBER
21006,SIX
21007,SOME
21008,QUACK
21009,SCULLION
21010,CELEBRITY
21011,FOR
21012,DOWNWARD
21013,EMILIO
21014,BRUSH
21015,HIS
21016,ENTER
21017,SAID
21018,SHOVEL
21019,ITS
21020,GIGANTIC
21021,YOUR
21022,PEOPLE
21023,MY
21024,JOSEPH
21025,WHO
21026,SIERRA
21027,ABOUT
21028,JOYFUL
21029,IN
21030,COMMAND
21031,PARAGRAPH
21032,COMMAND
21033,YANKEE
21034,FUTURITY
21035,WERE
21036,YOU
21037,OVERSHADOWED
21038,JURIES
21039,IMMOVABLE
21040,PAPA
21041,FOXTROT
21042,YES
21043,COIL
21044,PASTE
21045,PARAGRAPH
21046,WHAT
21047,CHIDE
21048,WHISKEY
21049,CHESHIRE
21050,THEM
21051,MAKE
21052,WE
21053,RENDEZVOUS
21054,ATROCIOUS
21055,THIRTY-FIVE
21056,GREYHOUND
21057,GOULASH
21058,CHATTERBOX
21059,HARANGUING
21060,AT
21061,ON
21062,SYMPATHIZE
21063,JOWLS
21064,ENTERTAINER
21065,WATER
21066,FRUGALITY
21067,SHIFT
21068,ABOUT
21069,HAS
21070,SLIDE
21071,EXAGGERATE
21072,WASHERWOMAN
21073,POWWOW
21074,UP
21075,BLUE
21076,BRAVO
21077,BACKSPACE
21078,RESOUND
21079,THEIR
21080,ONE
21081,MADE
21082,MOUTH
21083,SUPERVISION
21084,PENNYWORTH
21085,PEOPLE
21086,THEIR
21087,BUTCHER
21088,THOU
21089,LIMA
21090,SHIFT
21091,FATHOM
21092,SAID
21093,LEFT
21094,CHAIR
21095,CHOKING
21096,COWBOYS
21097,ONE
21098,BETROTH
21099,YANKEE
21100,FINGER
21101,ROLY-POLY
21102,LINE
21103,GIGANTIC
21104,NUREMBERG
21105,IRRESOLUTE
21106,PART
21107,MY
21108,FOUR
21109,TOIL
21110,BATTLEMENTS
21111,THESE
21112,PSYCHOLOGICAL
21113,GOLF
21114,RIGHT
21115,SOME
21116,PERPETUAL
21117,THINE
21118,BRAVO
21119,ASIA
21120,BOYHOOD
21121,WHEN
21122,GOULASH
21123,ENTER
21124,LEGISLATURE
21125,QUACK
21126,HOW
21127,FIRST
21128,THIS
21129,OH
21130,YES
21131,NUMBER
21132,RIGHTEOUS
21133,HULK
21134,RIGHT
21135,DUCK
21136,UPWARD
21137,TWO
21138,ALPHA
21139,THREE
21140,JOURNALISM
21141,CHESHIRE
21142,ITS
21143,HE
21144,NOVEMBER
21145,COULD
21146,SOOTHING
21147,FOR
21148,JOYFUL
21149,COWBOYS
21150,HEYWARD
21151,DISPOSSESS
21152,ZIPPER
21153,SUGAR
21154,PERPETUAL
21155,OSCAR
21156,QUEBEC
21157,EYEBROWS
21158,PAPA
21159,CHAUFFEUR
21160,WATER
21161,WATER
21162,PEOPLE
21163,LIMA
21164,WHEN
21165,NUREMBERG
21166,HIS
21167,THAT
21168,GO
21169,ON
21170,LONG
21171,ABBREVIATED
21172,HOTEL
21173,AWHILE
21174,THAT
21175,WERE
21176,BE
21177,HIM
21178,AMETHYSTS
21179,BE
21180,BEQUEATH
21181,EIGHT
21182,CRYING
21183,TWO
21184,PASTE
21185,HIS
21186,TO
21187,THEN
21188,NO
21189,MOISTEN
21190,NAUSEA
21191,MAKE
21192,JULIET
21193,MANY
21194,HALLELUJAH
21195,EACH
21196,NO
21197,IT
21198,EXPLOIT
21199,ONE
21200,FUTURITY
21201,HAVE
21202,ABLUTIONS
21203,WHEREWITHAL
21204,INDIA
21205,BRAVO
21206,YES
21207,MIKE
21208,IT
21209,TANGO
21210,BE
21211,POWWOW
21212,UNUSUAL
21213,COULD
21214,AND
21215,RENDEZVOUS
21216,DELETE
21217,ATROCIOUS
21218,HE
21219,SHOVEL
21220,COME
21221,BUSHELS
21222,WAY
21223,ON
21224,ALPHA
21225,QUEBEC
21226,CHARLIE
21227,RE-UNITED
21228,LINE
21229,MORE
21230,MOISTEN
21231,SUPERVISION
21232,HOIST
21233,PLANE
21234,ONE
21235,NOT
21236,IF
21237,BE
21238,COPENHAGEN
21239,MORE
21240,ALPHA
21241,OIL
21242,OR
21243,COULD
21244,DISPLEASURE
21245,ABOUT
21246,SEVEN
21247,FOUR
21248,IN
21249,PASTE
21250,INDIA
21251,GET
21252,ZIPPER
21253,THUMB
21254,UNIFORM
21255,HAD
21256,NATHANIEL
21257,HYPOTHESIS
21258,ASIA
21259,CONVENIENCE
21260,UPWARD
21261,OR
21262,BATTLEFIELD
21263,AT
21264,ENTERTAINER
21265,MAKE
21266,AN
21267,FRUGALITY
21268,ROOF
21269,QUEBEC
21270,ALOOF
21271,CRYING
21272,NATHANIEL
21273,HAS
21274,GET
21275,ITS
21276,BUT
21277,UP
21278,WAS
21279,WORD
21280,JOSEPH
21281,MAY
21282,OIL
21283,PROMULGATE
21284,HER
21285,ENTHUSE
21286,PART
21287,OUT
21288,CIRCULAR
21289,PLANE
21290,EXACTITUDE
21291,ALTHOUGH
21292,NEEDLEPOINT
21293,APPRECIABLE
21294,HIM
21295,SO
21296,FROM
21297,ZULU
21298,NINE
21299,DOWN
21300,HOW
21301,AT
21302,UPWARD
21303,BEEF
21304,LEFT
21305,MONKEY
21306,WOULD
21307,SHE
21308,ARE
21309,X-RAY
21310,ABOUT
21311,DOWRY
21312,ALOOF
21313,PENNSYLVANIA
21314,MAY
21315,JURIES
21316,REWARD
21317,PRAISEWORTHY
21318,EQUILIBRIUM
21319,THEY
21320,BUT
21321,X-RAY
21322,ENTER
21323,ROMEO
21324,NATURALIZATION
21325,ROMEO
21326,CANDLELIGHT
21327,UNIFORM
21328,MOUTH
21329,WAS
21330,BATTLESHIP
21331,GOOD
21332,HE
21333,TANGO
21334,MIKE
21335,THE
21336,INEXHAUSTIBLE
21337,ALT
21338,USE
21339,SENTENCE
21340,MORE
21341,TWO
21342,HOTEL
21343,PART
21344,HEYWARD
21345,ABOUT
21346,MADE
21347,ARE
21348,THAN
21349,GOLF
21350,WATCHES
21351,SCHOOLYARD
21352,LIKE
21353,ZERO
21354,ZERO
21355,IF
21356,SOME
21357,APPREHEND
21358,SIERRA
21359,APPREHEND
21360,DRUM
21361,PAPA
21362,LONG
21363,EIGHT
21364,LINE
21365,SHIFT
21366,WE
21367,MOUSTACHE
21368,ZULU
21369,BROIL
21370,FIND
21371,BLUE
21372,ABSORB
21373,ALT
21374,STARS
21375,DELETE
21376,THEIR
21377,APPREHEND
21378,ADVANTAGEOUS
21379,TREE
21380,YANKEE
21381,IT
21382,DOWN
21383,YES
21384,CONTROL
21385,COPY
21386,YOUR
21387,TIME
21388,THEN
21389,CALL
21390,THIRTY-FIVE
21391,BRUSH
21392,FORGETFULNESS
21393,COMMAND
21394,BOOTH
21395,CHARLIE
21396,LEGISLATURE
21397,COMMERCIAL
21398,CHAMBERMAID
21399,DOWNWARD
21400,PARAGRAPH
21401,IF
21402,ASHAMED
21403,DELTA
21404,HARANGUING
21405,BETROTH
21406,GO
21407,BOYHOOD
21408,LONG
21409,SIX
21410,YOU
21411,HIM
21412,WHISKEY
21413,FATHOM
21414,JUDITH
21415,FOXTROT
21416,WORD
21417,FAITHFULNESS
21418,BURROWS
21419,BACHELOR
21420,ADHESION
21421,REFUGEE
21422,SHARPSHOOTER
21423,ALOFT
21424,SHE
21425,LIMA
21426,GET
21427,BEHAVIOR
21428,ECHO
21429,SOUTHEAST
21430,PEOPLE
21431,OUT
21432,SEE
21433,USE
21434,ANXIETIES
21435,VICTOR
21436,ANNOYED
21437,BUNGALOWS
21438,FOR
21439,PARAGRAPH
21440,BE
21441,ANNOYED
21442,FAYETTEVILLE
21443,ACHIEVE
21444,BOTHER
21445,NUREMBERG
21446,BRAVO
21447,NO
21448,ESCAPE
21449,POWWOW
21450,PENNSYLVANIA
21451,JOURNALISM
21452,HOMEOPATH
21453,LIMA
21454,FOUR
21455,WITH
21456,PASTE
21457,MASSAGE
21458,ALOOF
21459,GIRL
21460,LONG
21461,JACKDAWS
21462,EIGHT
21463,THESE
21464,MANY
21465,THEN
21466,BALL
21467,OSCAR
21468,YOUR
21469,FISHING
21470,SENTENCE
21471,THIS
21472,WAS
21473,BY
21474,A
21475,MULTIFLORA
21476,TANGO
21477,ABOUT
21478,YELLOW
21479,BUT
21480,COPY
21481,LONG
21482,OUT
21483,EACH
21484,THESE
21485,GOOD
21486,FOR
21487,DISPOSSESS
21488,THEIR
21489,LINE
21490,FIRST
21491,BATH
21492,SUPREME
21493,HIM
21494,THE
21495,SWIMMING
21496,INTO
21497,REJOINDER
21498,INDIA
21499,RIGHT
21500,MASSACHUSETTS
21501,MAKE
21502,YELLOW
21503,BACKSPACE
21504,KILO
21505,BEEN
21506,CATHOLIC
21507,LEGISLATURE
21508,THE
21509,MORGANTOWN
21510,NO
21511,APOTHECARY
21512,BENGAL
21513,WERE
21514,GIGANTIC
21515,THESE
21516,IN
21517,PARAGRAPH
21518,OF
21519,QUEBEC
21520,GREEN
21521,BUFFOON
21522,THERE
21523,BATTLEMENTS
21524,WHO
21525,DOWN
21526,DELUGE
21527,ADJACENT
21528,HOW
21529,NO
21530,BALL
21531,ROMEO
21532,DELUGE
21533,SUPERVISION
21534,WORD
21535,DELETE
21536,QUADRUPLED
21537,HER
21538,LIKE
21539,SEVEN
21540,CRYING
21541,APOTHECARY
21542,PEOPLE
21543,SHIFT
21544,CUT
21545,PASTE
21546,MASSACHUSETTS
21547,WE
21548,OTHER
21549,MADE
21550,JUDITH
21551,BLOODSHED
21552,HAVE
21553,GO
21554,NOT
21555,ALL
21556,NEVERTHELESS
21557,ABBREVIATED
21558,OSCAR
21559,PROFESSIONALS
21560,THAT
21561,SPOON
21562,WATER
21563,TREE
21564,DID
21565,ALLURE
21566,MORGANTOWN
21567,CALL
21568,CAN
21569,ABLUTIONS
21570,PARAGRAPH
21571,SOOTHING
21572,OTHER
21573,COMMERCIAL
21574,CHOICE
21575,MADE
21576,PART
21577,OUT
21578,WHAT
21579,YES
21580,VOYAGE
21581,NOW
21582,HIM
21583,THEM
21584,THESE
21585,COPY
21586,QUEBEC
21587,AVERSION
21588,FROM
21589,BULGE
21590,EXPLOIT
21591,MULTIFLORA
21592,KILO
21593,SIX
21594,MY
21595,THEM
21596,THEIR
21597,SWOON
21598,ROMEO
21599,HE
21600,AT
21601,TO
21602,QUEBEC
21603,SOUTHEAST
21604,OH
21605,I
21606,EIGHT
21607,THEY
21608,ECHO
21609,ADVANTAGEOUS
21610,PLOUGHSHARE
21611,BY
21612,DELETE
21613,DODGERS
21614,INTO
21615,VICTOR
21616,BANANA
21617,BATHE
21618,VOYAGE
21619,LINE
21620,SOOTHING
21621,INALIENABLE
21622,ENTERTAINER
21623,COULD
21624,OIL
21625,ANXIETIES
21626,BENGAL
21627,TWO
21628,BATHE
21629,USE
21630,JOWLS
21631,I
21632,REWARD
21633,TOOTHACHE
21634,WAS
21635,FIND
21636,WINDOW
21637,LIMA
21638,MAY
21639,THERE
21640,BALLOONS
21641,THEIR
21642,BOTH
21643,THESE
21644,YOUR
21645,ACHIEVE
21646,USE
21647,LINE
21648,KILO
21649,SENTENCE
21650,OSCAR
21651,PEOPLE
21652,PSYCHOLOGICAL
21653,DID
21654,SCHOOLYARD
21655,COMMAND
21656,LONG
21657,EPISODE
21658,USE
21659,AT
21660,WHICH
21661,HARANGUING
21662,BEGUILE
21663,HIS
21664,EQUILIBRIUM
21665,I
21666,UNIFORM
21667,WHISKEY
21668,LONG
21669,SOUTHEAST
21670,WILL
21671,PENNYWORTH
21672,NOW
21673,BENGAL
21674,TIME
21675,YOU
21676,HOTEL
21677,LIMA
21678,A
21679,MAY
21680,CARROT
21681,THE
21682,CAN
21683,INTERWOVEN
21684,HOUSE
21685,EPITHET
21686,MISSOURI
21687,THREE
21688,WITHOUT
21689,THEM
21690,RIGHT
21691,DISPOSSESS
21692,AZURE
21693,ON
21694,EMILIO
21695,ABLE-BODIED
21696,CUT
21697,WILL
21698,WE
21699,FIRE
21700,HIS
21701,SCISSORS
21702,YOUR
21703,GO
21704,EACH
21705,OUT
21706,PROFESSIONALS
21707,MOONSHINE
21708,GOLF
21709,LOOK
21710,BALLOONS
21711,PROFESSIONALS
21712,WATCHES
21713,WAY
21714,PART
21715,CUT
21716,FIND
21717,FROM
21718,POWWOW
21719,COMMERCIAL
21720,COHERENT
21721,BRAVO
21722,HA-HA
21723,WATCH
21724,CELEBRITY
21725,YANKEE
21726,CUSHY
21727,BULGE
21728,SKYWARD
21729,SO
21730,AND
21731,THEIR
21732,OR
21733,HAS
21734,FROM
21735,FOXTROT
21736,BROTHERHOOD
21737,ADJACENT
21738,OIL
21739,COULD
21740,DO
21741,ENTER
21742,DOWNWARD
21743,FOXTROT
21744,IRRESOLUTE
21745,BULGE
21746,FROG
21747,KNIFE
21748,RIGHTEOUS
21749,CALL
21750,AN
21751,BY
21752,BLOODSHED
21753,FIRST
21754,LINE
21755,RE-UNITED
21756,DOWNWARD
21757,PARAGRAPH
21758,WAY
21759,CHARLIE
21760,WRITE
21761,WE
21762,BACHELOR
21763,SHIFT
21764,HAVE
21765,YANKEE
21766,BEQUEATH
21767,DO
21768,COBBLESTONES
21769,RABBIT
21770,INQUIRERS
21771,NOWHERE
21772,AND
21773,FIRST
21774,SEE
21775,CHAIR
21776,CALL
21777,WILL
21778,MAKE
21779,YANKEE
21780,GOLF
21781,ABOUT
21782,HOTEL
21783,WATER
21784,BIRMINGHAM
21785,HOIST
21786,FAYETTEVILLE
21787,JOURNALISM
21788,CHOWDER
21789,SEVEN
21790,BIRMINGHAM
21791,SOME
21792,LEFT
21793,QUEBEC
21794,COMMAND
21795,WHAT
21796,SENTENCE
21797,GUSTAVE
21798,DO
21799,OSCAR
21800,PENCIL
21801,RIGHT
21802,IN
21803,BUNGALOWS
21804,BUSHELS
21805,CHATTERBOX
21806,PEOPLE
21807,ECHO
21808,SUGAR
21809,SPOON
21810,ALL
21811,DRUM
21812,UNIFORM
21813,BEEF
21814,BABYHOOD
21815,HIM
21816,SIERRA
21817,DISSATISFACTION
21818,GUSTAVE
21819,CAN
21820,EXACTITUDE
21821,PASTE
21822,THIS
21823,MORE
21824,FOR
21825,CASUALTIES
21826,BE
21827,BIRMINGHAM
21828,BEEN
21829,PLANE
21830,GOUGED
21831,OTHER
21832,WILL
21833,SO
21834,ALT
21835,FROM
21836,ECHO
21837,KILO
21838,HAS
21839,CIRCULAR
21840,MORE
21841,CUT
21842,REJOINDER
21843,A
21844,WAY
21845,LETHARGY
21846,BELEAGUERING
21847,FIVE
21848,GET
21849,I
21850,SKYWARD
21851,MIKE
21852,AHEAD
21853,FROM
21854,AS
21855,WATER
21856,WITH
21857,ABOUT
21858,THAN
21859,DELUGE
21860,APPROACH
21861,MOONSHINE
21862,FROM
21863,GOLF
21864,THERE
21865,TWO
21866,NEWFOUND
21867,GOLF
21868,SHOVEL
21869,BE
21870,LIKE
21871,DURABLE
21872,STRINGY
21873,COPY
21874,ECHO
21875,THAN
21876,GO
21877,DOWNWARD
21878,LETHARGY
21879,ONE
21880,HOTEL
21881,NUMBER
21882,AS
21883,ALPHA
21884,GIRL
21885,DOWN
21886,BOOTH
21887,ALLURE
21888,ZERO
21889,WAS
21890,WATER
21891,ENTER
21892,COIL
21893,WATCHES
21894,CONVULSION
21895,HOMEOPATH
21896,BRAVO
21897,BRAVO
21898,NEVERTHELESS
21899,BUFFOON
21900,AHEAD
21901,PRAISEWORTHY
21902,THAN
21903,EXAGGERATE
21904,NOW
21905,BEEN
21906,OUT
21907,ABSOLVE
21908,JULIET
21909,NO
21910,DELUGE
21911,PART
21912,EPISODE
21913,WERE
21914,SHE
21915,PASTE
21916,WATER
21917,LAMP
21918,FATHOM
21919,HAS
21920,TANGO
21921,ALL
21922,ANYBODY
21923,BY
21924,FEATHER
21925,MY
21926,FOR
21927,VOUCHSAFE
21928,MAY
21929,GOLF
21930,WHAT
21931,THIS
21932,DAY
21933,REGIME
21934,THAN
21935,FIVE
21936,DELTA
21937,FOIL
21938,OUT
21939,FIVE
21940,PENNYWORTH
21941,GENTLEWOMAN
21942,NOWHERE
21943,AHEAD
21944,A
21945,CELEBRITY
21946,WERE
21947,CHOKING
21948,THAN
21949,ACHIEVE
21950,THEN
21951,DELTA
21952,EXAGGERATE
21953,WITHOUT
21954,ANYBODY
21955,SLIDE
21956,HIM
21957,MANY
21958,AVENUES
21959,WOULD
21960,MAY
21961,VICTOR
21962,OBSERVATION
21963,NINE
21964,ALLURE
21965,INQUIRERS
21966,FOXTROT
21967,ITS
21968,DAY
21969,VOUCHSAFE
21970,BACKSPACE
21971,BOTH
21972,DO
21973,ESCAPE
21974,PAPA
21975,THREE
21976,TWO
21977,FIRST
21978,ABBREVIATED
21979,THEY
21980,BURROWS
21981,UPWARD
21982,HALLELUJAH
21983,BUTTERFLIES
21984,BLITHE
21985,TIME
21986,DODGERS
21987,IS
21988,SOME
21989,ALPHA
21990,BEEN
21991,UNYIELDING
21992,EMILIO
21993,MOONSHINE
21994,AND
21995,FIVE
21996,RING
21997,FIVE
21998,NOWHERE
21999,WRITE
22000,THERE
22001,MY
22002,DELETE
22003,REGIME
22004,VOYAGE
22005,CLERGYMAN
22006,BE
